2016-05-31 15:42:27,24.16,100915.31,34.67
2016-05-31 15:42:38,24.16,100911.2,34.64
2016-05-31 15:42:49,24.17,100916.46,34.63
2016-05-31 15:43:01,24.16,100913.13,34.63
2016-05-31 15:43:12,24.16,100912.8,34.6
2016-05-31 15:43:23,24.17,100918.53,34.58
2016-05-31 15:43:35,24.17,100914.19,34.61
2016-05-31 15:43:46,24.17,100911.99,34.57
2016-05-31 15:43:57,24.18,100914.3,34.56
2016-05-31 15:44:09,24.17,100911.69,34.57
2016-05-31 15:44:20,24.17,100911.98,34.55
2016-05-31 15:44:31,24.18,100912.55,34.52
2016-05-31 15:44:43,24.17,100909.89,34.56
2016-05-31 15:44:54,24.18,100911.9,34.55
2016-05-31 15:45:06,24.17,100908.4,34.52
2016-05-31 15:45:17,24.17,100909.24,34.53
2016-05-31 15:45:28,24.17,100910.97,34.51
2016-05-31 15:45:40,24.18,100910.38,34.53
2016-05-31 15:45:51,24.18,100908.18,34.48
2016-05-31 15:46:02,24.18,100910.24,34.48
2016-05-31 15:46:14,24.18,100906.72,34.46
2016-05-31 15:46:25,24.18,100908.55,34.48
2016-05-31 15:46:36,24.18,100908.59,34.47
2016-05-31 15:46:48,24.18,100909.11,34.45
2016-05-31 15:46:59,24.18,100904.97,34.46
2016-05-31 15:47:10,24.18,100909.02,34.42
2016-05-31 15:47:22,24.18,100907.75,34.42
2016-05-31 15:47:33,24.18,100907.37,34.44
2016-05-31 15:47:45,24.19,100908.27,34.43
2016-05-31 15:47:56,24.18,100905.96,34.39
2016-05-31 15:48:07,24.18,100904.63,34.4
2016-05-31 15:48:19,24.19,100904.94,34.4
2016-05-31 15:48:30,24.19,100905.35,34.41
2016-05-31 15:48:41,24.18,100905.85,34.4
2016-05-31 15:48:53,24.19,100905.73,34.4
2016-05-31 15:49:04,24.19,100906.03,34.41
2016-05-31 15:49:15,24.19,100905.04,34.4
2016-05-31 15:49:27,24.18,100904.12,34.4
2016-05-31 15:49:38,24.19,100902.4,34.36
2016-05-31 15:49:49,24.19,100905.13,34.37
2016-05-31 15:50:01,24.19,100904.46,34.37
2016-05-31 15:50:12,24.19,100904.46,34.4
2016-05-31 15:50:24,24.19,100906.15,34.38
2016-05-31 15:50:35,24.19,100906.81,34.39
2016-05-31 15:50:46,24.19,100900.18,34.41
2016-05-31 15:50:58,24.19,100906.05,34.4
2016-05-31 15:51:09,24.2,100904.81,34.37
2016-05-31 15:51:20,24.2,100906.79,34.39
2016-05-31 15:51:32,24.2,100902.17,34.36
2016-05-31 15:51:43,24.2,100903.2,34.39
2016-05-31 15:51:54,24.2,100903.82,34.4
2016-05-31 15:52:06,24.2,100901.0,34.37
2016-05-31 15:52:17,24.2,100899.82,34.36
2016-05-31 15:52:28,24.2,100902.4,34.37
2016-05-31 15:52:40,24.2,100902.22,34.39
2016-05-31 15:53:59,24.21,100900.78,34.38
2016-05-31 15:54:11,24.21,100896.08,34.42
2016-05-31 15:54:22,24.2,100892.94,34.39
2016-05-31 15:54:33,24.21,100897.66,34.39
2016-05-31 15:54:45,24.21,100897.99,34.42
2016-05-31 15:54:56,24.21,100897.65,34.4
2016-05-31 15:55:07,24.21,100897.41,34.41
2016-05-31 15:55:19,24.21,100895.91,34.42
2016-05-31 15:55:30,24.21,100894.26,34.41
2016-05-31 15:55:42,24.22,100893.92,34.42
2016-05-31 15:55:53,24.22,100897.2,34.42
2016-05-31 15:56:04,24.21,100897.49,34.43
2016-05-31 15:56:16,24.22,100896.46,34.41
2016-05-31 15:56:27,24.22,100895.8,34.41
2016-05-31 15:56:38,24.22,100894.58,34.42
2016-05-31 15:56:50,24.22,100896.73,34.43
2016-05-31 15:57:01,24.22,100890.19,34.4
2016-05-31 15:57:12,24.22,100889.0,34.42
2016-05-31 15:57:24,24.22,100889.98,34.41
2016-05-31 15:57:35,24.22,100887.68,34.43
2016-05-31 15:57:47,24.23,100892.04,34.41
2016-05-31 15:57:58,24.23,100892.04,34.4
2016-05-31 15:58:09,24.23,100888.94,34.4
2016-05-31 15:58:21,24.23,100890.74,34.43
2016-05-31 15:58:32,24.22,100890.74,34.43
