2016-06-27 11:46:28,25.07,101303.15,51.11
2016-06-27 11:46:40,25.07,101300.37,51.09
2016-06-27 11:46:51,25.07,101298.31,51.1
2016-06-27 11:47:02,25.08,101296.27,51.06
2016-06-27 11:47:14,25.08,101298.32,51.05
2016-06-27 11:47:25,25.08,101297.71,51.07
2016-06-27 11:47:36,25.08,101298.26,51.08
2016-06-27 11:47:48,25.09,101297.32,51.05
2016-06-27 11:47:59,25.08,101296.51,51.05
2016-06-27 11:48:10,25.09,101298.63,51.05
2016-06-27 11:48:22,25.09,101299.07,51.07
2016-06-27 11:48:33,25.09,101297.95,51.05
2016-06-27 11:48:45,25.09,101299.27,51.07
2016-06-27 11:48:56,25.1,101299.06,51.04
2016-06-27 11:49:07,25.09,101296.76,51.07
2016-06-27 11:49:19,25.09,101293.46,51.03
2016-06-27 11:49:30,25.1,101299.11,51.07
2016-06-27 11:49:41,25.1,101298.39,51.04
2016-06-27 11:49:53,25.1,101299.61,51.03
2016-06-27 11:50:04,25.1,101298.02,51.04
2016-06-27 11:50:15,25.1,101295.46,50.99
2016-06-27 11:50:27,25.11,101297.91,50.98
2016-06-27 11:50:38,25.11,101295.43,51.01
2016-06-27 11:50:50,25.11,101295.43,50.96
2016-06-27 11:51:01,25.11,101296.75,50.94
2016-06-27 11:51:12,25.12,101295.75,50.93
2016-06-27 11:51:24,25.12,101294.22,50.9
2016-06-27 11:51:35,25.12,101296.72,50.91
2016-06-27 11:51:46,25.12,101293.67,50.88
2016-06-27 11:51:58,25.12,101293.36,50.87
2016-06-27 11:52:09,25.12,101291.96,50.87
2016-06-27 11:52:20,25.13,101294.77,50.83
2016-06-27 11:52:32,25.12,101295.66,50.83
2016-06-27 11:52:43,25.13,101298.35,50.82
2016-06-27 11:52:54,25.13,101297.27,50.81
2016-06-27 11:53:06,25.12,101294.01,50.78
2016-06-27 11:53:17,25.13,101296.97,50.76
2016-06-27 11:53:29,25.14,101292.61,50.75
2016-06-27 11:53:40,25.13,101292.01,50.73
2016-06-27 11:53:51,25.13,101296.94,50.71
2016-06-27 11:54:03,25.13,101298.92,50.72
2016-06-27 11:54:14,25.14,101298.06,50.73
2016-06-27 11:54:25,25.14,101296.6,50.75
2016-06-27 11:54:37,25.14,101296.65,50.78
2016-06-27 11:54:48,25.14,101297.07,50.77
2016-06-27 11:54:59,25.14,101296.55,50.78
2016-06-27 11:55:11,25.15,101295.68,50.79
2016-06-27 11:55:22,25.14,101296.17,50.8
2016-06-27 11:55:33,25.15,101295.83,50.8
2016-06-27 11:55:45,25.15,101297.27,50.81
2016-06-27 11:55:56,25.15,101296.61,50.81
2016-06-27 11:56:08,25.15,101295.67,50.82
2016-06-27 11:56:19,25.15,101295.64,50.82
2016-06-27 11:56:30,25.16,101301.96,50.81
2016-06-27 11:56:42,25.15,101299.43,50.8
2016-06-27 11:56:53,25.15,101295.47,50.81
2016-06-27 11:57:04,25.16,101293.3,50.8
2016-06-27 11:57:16,25.16,101298.59,50.81
2016-06-27 11:57:27,25.16,101296.59,50.8
2016-06-27 11:57:38,25.16,101297.37,50.8
2016-06-27 11:57:50,25.17,101298.63,50.8
2016-06-27 11:58:01,25.16,101295.72,50.81
2016-06-27 11:58:13,25.16,101296.38,50.79
2016-06-27 11:58:24,25.17,101298.32,50.79
2016-06-27 11:58:35,25.17,101296.82,50.79
2016-06-27 11:58:47,25.17,101295.37,50.82
2016-06-27 11:58:58,25.18,101297.83,50.77
2016-06-27 11:59:09,25.17,101295.35,50.77
2016-06-27 11:59:21,25.18,101292.99,50.78
2016-06-27 11:59:32,25.18,101298.2,50.76
2016-06-27 11:59:43,25.19,101293.79,50.74
2016-06-27 11:59:55,25.18,101295.75,50.73
2016-06-27 12:00:06,25.19,101300.2,50.72
2016-06-27 12:00:17,25.2,101297.9,50.73
2016-06-27 12:00:29,25.2,101298.2,50.73
2016-06-27 12:00:40,25.19,101295.37,50.74
2016-06-27 12:00:52,25.2,101298.14,50.73
2016-06-27 12:01:03,25.2,101299.86,50.74
2016-06-27 12:01:14,25.2,101296.23,50.74
2016-06-27 12:01:26,25.21,101295.71,50.74
2016-06-27 12:01:37,25.21,101300.55,50.74
2016-06-27 12:01:48,25.21,101297.93,50.74
2016-06-27 12:02:00,25.21,101297.1,50.74
2016-06-27 12:02:11,25.21,101298.47,50.73
2016-06-27 12:02:22,25.22,101300.05,50.72
2016-06-27 12:02:34,25.22,101297.21,50.7
2016-06-27 12:02:45,25.21,101299.68,50.68
2016-06-27 12:02:57,25.22,101295.85,50.64
2016-06-27 12:03:08,25.23,101302.46,50.62
2016-06-27 12:03:19,25.23,101300.15,50.62
2016-06-27 12:03:31,25.22,101298.2,50.57
2016-06-27 12:03:42,25.23,101295.87,50.59
2016-06-27 12:03:53,25.23,101299.77,50.54
2016-06-27 12:04:05,25.23,101298.39,50.57
2016-06-27 12:04:16,25.23,101300.37,50.54
2016-06-27 12:04:27,25.24,101301.95,50.55
2016-06-27 12:04:39,25.24,101299.7,50.55
2016-06-27 12:04:50,25.24,101301.53,50.5
2016-06-27 12:05:02,25.24,101299.31,50.5
2016-06-27 12:05:13,25.24,101298.69,50.49
2016-06-27 12:05:24,25.25,101298.77,50.46
2016-06-27 12:05:36,25.24,101300.01,50.45
2016-06-27 12:05:47,25.24,101299.54,50.45
2016-06-27 12:05:58,25.25,101300.37,50.43
2016-06-27 12:06:10,25.25,101298.77,50.44
2016-06-27 12:06:22,25.25,101300.28,50.41
2016-06-27 12:06:33,25.25,101298.3,50.4
2016-06-27 12:06:45,25.25,101296.63,50.43
2016-06-27 12:06:56,25.25,101296.15,50.39
2016-06-27 12:07:07,25.25,101296.76,50.37
2016-06-27 12:07:19,25.25,101294.61,50.36
2016-06-27 12:07:30,25.25,101297.89,50.36
2016-06-27 12:07:41,25.26,101297.83,50.35
2016-06-27 12:07:53,25.26,101295.85,50.34
2016-06-27 12:08:04,25.26,101296.45,50.34
2016-06-27 12:08:15,25.27,101295.16,50.33
2016-06-27 12:08:27,25.26,101294.14,50.32
2016-06-27 12:08:38,25.27,101297.17,50.32
2016-06-27 12:08:49,25.27,101295.66,50.32
2016-06-27 12:09:01,25.27,101295.93,50.34
2016-06-27 12:09:12,25.27,101294.47,50.33
2016-06-27 12:09:24,25.28,101297.24,50.3
2016-06-27 12:09:35,25.27,101294.85,50.28
2016-06-27 12:09:46,25.27,101293.25,50.28
2016-06-27 12:09:58,25.28,101293.34,50.28
2016-06-27 12:10:09,25.27,101293.25,50.28
2016-06-27 12:10:20,25.28,101292.95,50.27
2016-06-27 12:10:32,25.28,101293.85,50.25
2016-06-27 12:10:43,25.28,101292.37,50.24
2016-06-27 12:10:54,25.29,101294.62,50.22
2016-06-27 12:11:06,25.29,101295.05,50.21
2016-06-27 12:11:17,25.29,101295.46,50.19
2016-06-27 12:11:28,25.29,101290.76,50.18
2016-06-27 12:11:40,25.29,101296.72,50.16
2016-06-27 12:11:51,25.28,101295.33,50.16
2016-06-27 12:12:03,25.29,101294.83,50.19
2016-06-27 12:12:14,25.29,101294.41,50.15
2016-06-27 12:12:25,25.3,101298.11,50.15
2016-06-27 12:12:37,25.29,101295.07,50.16
2016-06-27 12:12:48,25.3,101298.31,50.11
2016-06-27 12:12:59,25.3,101295.14,50.11
2016-06-27 12:13:11,25.3,101293.68,50.1
2016-06-27 12:13:22,25.3,101293.95,50.1
2016-06-27 12:13:33,25.3,101293.46,50.09
2016-06-27 12:13:45,25.3,101290.08,50.09
2016-06-27 12:13:56,25.3,101293.04,50.09
2016-06-27 12:14:07,25.31,101294.63,50.09
2016-06-27 12:14:19,25.31,101291.83,50.08
2016-06-27 12:14:30,25.31,101292.22,50.07
2016-06-27 12:14:42,25.31,101293.53,50.06
2016-06-27 12:14:53,25.32,101293.65,50.09
2016-06-27 12:15:04,25.32,101295.96,50.04
2016-06-27 12:15:16,25.32,101297.52,50.04
2016-06-27 12:15:27,25.32,101295.15,50.05
2016-06-27 12:15:38,25.32,101291.46,50.01
2016-06-27 12:15:50,25.33,101296.45,49.99
2016-06-27 12:16:01,25.33,101297.24,50.01
2016-06-27 12:16:12,25.32,101294.96,49.98
2016-06-27 12:16:24,25.33,101295.31,50.01
2016-06-27 12:16:35,25.33,101294.93,50.01
2016-06-27 12:16:46,25.33,101291.52,49.97
2016-06-27 12:16:58,25.33,101292.84,49.98
2016-06-27 12:17:09,25.33,101292.37,49.98
2016-06-27 12:17:21,25.34,101290.85,49.98
2016-06-27 12:17:32,25.34,101289.71,49.98
2016-06-27 12:17:43,25.35,101292.41,49.98
2016-06-27 12:17:55,25.34,101294.17,49.97
2016-06-27 12:18:06,25.35,101292.51,49.97
2016-06-27 12:18:17,25.35,101291.71,49.95
2016-06-27 12:18:29,25.35,101292.31,49.97
2016-06-27 12:18:40,25.34,101293.01,49.93
2016-06-27 12:18:51,25.35,101290.14,49.92
2016-06-27 12:19:03,25.36,101292.24,49.92
2016-06-27 12:19:14,25.35,101291.03,49.91
2016-06-27 12:19:25,25.35,101289.61,49.9
2016-06-27 12:19:37,25.36,101294.06,49.93
2016-06-27 12:19:48,25.35,101291.16,49.89
2016-06-27 12:20:00,25.36,101293.65,49.88
2016-06-27 12:20:11,25.36,101289.22,49.87
2016-06-27 12:20:22,25.36,101290.61,49.91
2016-06-27 12:20:34,25.36,101294.68,49.89
2016-06-27 12:20:45,25.36,101293.03,49.88
2016-06-27 12:20:56,25.36,101291.61,49.89
2016-06-27 12:21:08,25.37,101291.77,49.89
2016-06-27 12:21:19,25.36,101290.89,49.89
2016-06-27 12:21:30,25.37,101290.17,49.9
2016-06-27 12:21:42,25.37,101293.3,49.93
2016-06-27 12:21:53,25.37,101289.73,49.92
2016-06-27 12:22:04,25.37,101289.78,49.88
