1467053188.0,24.78,101222.13,53.33
1467053200.0,24.79,101221.99,53.31
1467053211.0,24.79,101220.03,53.31
1467053222.0,24.79,101218.29,53.28
1467053234.0,24.79,101217.03,53.27
1467053245.0,24.79,101221.17,53.27
1467053256.0,24.79,101221.31,53.26
1467053268.0,24.79,101219.49,53.26
1467053279.0,24.8,101219.87,53.27
1467053290.0,24.8,101223.48,53.28
1467053302.0,24.8,101218.93,53.27
1467053313.0,24.8,101219.19,53.28
1467053325.0,24.8,101220.33,53.27
1467053336.0,24.8,101216.92,53.26
1467053347.0,24.8,101218.01,53.26
1467053359.0,24.8,101219.85,53.27
1467053370.0,24.81,101218.3,53.27
1467053381.0,24.81,101218.3,53.29
1467053393.0,24.81,101218.53,53.3
1467053404.0,24.81,101219.12,53.26
1467053415.0,24.81,101217.05,53.27
1467053427.0,24.81,101217.95,53.26
1467053438.0,24.81,101218.19,53.24
1467053450.0,24.81,101218.81,53.23
1467053461.0,24.81,101217.32,53.19
1467053472.0,24.81,101218.56,53.18
1467053484.0,24.82,101218.03,53.14
1467053495.0,24.82,101218.84,53.13
1467053506.0,24.82,101215.81,53.11
1467053518.0,24.83,101216.6,53.08
1467053529.0,24.82,101217.78,53.05
1467053540.0,24.83,101218.57,53.06
1467053552.0,24.83,101220.61,53.07
1467053563.0,24.83,101218.32,53.04
1467053574.0,24.83,101217.38,53.02
1467053586.0,24.83,101219.83,53.0
1467053597.0,24.84,101216.69,52.97
1467053609.0,24.84,101219.91,52.95
1467053620.0,24.83,101220.35,52.93
1467053631.0,24.84,101217.02,52.92
1467053643.0,24.84,101218.7,52.88
1467053654.0,24.84,101219.62,52.91
1467053665.0,24.84,101218.93,52.92
1467053677.0,24.84,101217.02,52.95
1467053688.0,24.84,101217.48,52.95
1467053699.0,24.84,101219.65,52.97
1467053711.0,24.85,101220.12,52.98
1467053722.0,24.84,101214.83,53.01
1467053733.0,24.85,101217.81,53.01
1467053745.0,24.85,101218.23,53.02
1467053756.0,24.85,101218.53,53.02
1467053768.0,24.85,101218.85,53.03
1467053779.0,24.86,101219.38,53.03
1467053790.0,24.86,101217.69,53.02
1467053802.0,24.86,101217.2,53.04
1467053813.0,24.86,101215.77,53.04
1467053824.0,24.86,101219.86,53.02
1467053836.0,24.86,101223.61,53.02
1467053847.0,24.86,101221.1,53.04
1467053858.0,24.86,101219.32,53.02
1467053870.0,24.87,101219.69,53.03
1467053881.0,24.87,101221.37,53.02
1467053893.0,24.87,101216.98,53.03
1467053904.0,24.87,101219.05,53.04
1467053915.0,24.87,101217.85,53.04
1467053927.0,24.87,101219.39,53.05
1467053938.0,24.87,101216.54,53.04
1467053949.0,24.87,101216.49,53.03
1467053961.0,24.88,101219.02,53.02
1467053972.0,24.88,101216.12,52.99
1467053983.0,24.88,101216.18,52.99
1467053995.0,24.88,101217.43,52.99
1467054006.0,24.89,101216.03,52.98
1467054017.0,24.89,101218.55,52.97
1467054029.0,24.89,101218.76,52.98
1467054040.0,24.9,101213.44,52.98
1467054052.0,24.9,101219.1,52.99
1467054063.0,24.91,101219.16,52.99
1467054074.0,24.91,101219.73,52.97
1467054086.0,24.92,101221.64,52.99
1467054097.0,24.92,101224.08,52.99
1467054108.0,24.92,101224.66,52.99
1467054120.0,24.92,101221.09,52.99
1467054131.0,24.92,101219.65,52.98
1467054142.0,24.92,101221.56,52.98
1467054154.0,24.93,101221.27,52.97
1467054165.0,24.92,101220.89,52.93
1467054177.0,24.93,101220.73,52.9
1467054188.0,24.93,101217.94,52.85
1467054199.0,24.93,101221.44,52.83
1467054211.0,24.93,101222.07,52.83
1467054222.0,24.94,101222.26,52.8
1467054233.0,24.94,101222.43,52.78
1467054245.0,24.94,101223.51,52.77
1467054256.0,24.94,101220.85,52.76
1467054267.0,24.94,101218.15,52.75
1467054279.0,24.94,101217.81,52.71
1467054290.0,24.94,101220.65,52.73
1467054302.0,24.95,101219.58,52.7
