1467053599.0,26.64,101187.19,51.79
1467053611.0,26.64,101187.85,51.77
1467053622.0,26.63,101186.07,51.76
1467053634.0,26.63,101186.98,51.73
1467053645.0,26.64,101179.7,51.7
1467053656.0,26.64,101186.06,51.69
1467053668.0,26.64,101184.31,51.68
1467053679.0,26.65,101183.53,51.68
1467053690.0,26.64,101187.47,51.68
1467053702.0,26.65,101184.84,51.66
1467053713.0,26.65,101184.25,51.68
1467053724.0,26.64,101187.12,51.68
1467053736.0,26.64,101181.33,51.67
1467053747.0,26.65,101187.4,51.68
1467053759.0,26.65,101186.75,51.7
1467053770.0,26.65,101188.29,51.71
1467053781.0,26.65,101184.0,51.7
1467053793.0,26.66,101187.19,51.72
1467053804.0,26.65,101188.13,51.72
1467053815.0,26.65,101188.45,51.72
1467053827.0,26.65,101187.55,51.72
1467053838.0,26.65,101191.19,51.72
1467053849.0,26.65,101185.5,51.73
1467053861.0,26.65,101188.02,51.73
1467053872.0,26.65,101186.14,51.73
1467053884.0,26.65,101188.31,51.73
1467053895.0,26.65,101190.7,51.74
1467053906.0,26.66,101184.51,51.74
1467053918.0,26.66,101186.76,51.75
1467053929.0,26.65,101187.64,51.75
1467053940.0,26.66,101186.49,51.75
1467053952.0,26.66,101188.28,51.75
1467053963.0,26.66,101187.9,51.75
1467053974.0,26.66,101184.74,51.75
1467053986.0,26.66,101186.54,51.74
1467053997.0,26.66,101187.35,51.73
1467054009.0,26.66,101187.78,51.73
1467054020.0,26.66,101185.43,51.72
1467054031.0,26.67,101190.15,51.73
1467054043.0,26.67,101185.26,51.72
1467054054.0,26.67,101185.7,51.72
1467054065.0,26.67,101187.74,51.74
1467054077.0,26.67,101188.11,51.73
1467054088.0,26.67,101186.13,51.73
1467054099.0,26.67,101191.49,51.74
1467054111.0,26.67,101187.41,51.74
1467054122.0,26.67,101187.45,51.75
1467054134.0,26.67,101188.52,51.75
1467054145.0,26.67,101190.06,51.75
1467054156.0,26.67,101188.11,51.75
1467054168.0,26.67,101190.11,51.75
1467054179.0,26.67,101190.45,51.74
1467054190.0,26.68,101189.86,51.73
1467054202.0,26.67,101188.32,51.71
1467054213.0,26.68,101189.57,51.7
1467054224.0,26.68,101186.59,51.68
1467054236.0,26.68,101189.03,51.67
1467054247.0,26.68,101187.75,51.65
1467054259.0,26.68,101190.62,51.62
1467054270.0,26.68,101191.29,51.62
1467054281.0,26.68,101189.66,51.6
1467054293.0,26.68,101184.74,51.59
