1467053188.0,25.07,101303.15,51.11
1467053200.0,25.07,101300.37,51.09
1467053211.0,25.07,101298.31,51.1
1467053222.0,25.08,101296.27,51.06
1467053234.0,25.08,101298.32,51.05
1467053245.0,25.08,101297.71,51.07
1467053256.0,25.08,101298.26,51.08
1467053268.0,25.09,101297.32,51.05
1467053279.0,25.08,101296.51,51.05
1467053290.0,25.09,101298.63,51.05
1467053302.0,25.09,101299.07,51.07
1467053313.0,25.09,101297.95,51.05
1467053325.0,25.09,101299.27,51.07
1467053336.0,25.1,101299.06,51.04
1467053347.0,25.09,101296.76,51.07
1467053359.0,25.09,101293.46,51.03
1467053370.0,25.1,101299.11,51.07
1467053381.0,25.1,101298.39,51.04
1467053393.0,25.1,101299.61,51.03
1467053404.0,25.1,101298.02,51.04
1467053415.0,25.1,101295.46,50.99
1467053427.0,25.11,101297.91,50.98
1467053438.0,25.11,101295.43,51.01
1467053450.0,25.11,101295.43,50.96
1467053461.0,25.11,101296.75,50.94
1467053472.0,25.12,101295.75,50.93
1467053484.0,25.12,101294.22,50.9
1467053495.0,25.12,101296.72,50.91
1467053506.0,25.12,101293.67,50.88
1467053518.0,25.12,101293.36,50.87
1467053529.0,25.12,101291.96,50.87
1467053540.0,25.13,101294.77,50.83
1467053552.0,25.12,101295.66,50.83
1467053563.0,25.13,101298.35,50.82
1467053574.0,25.13,101297.27,50.81
1467053586.0,25.12,101294.01,50.78
1467053597.0,25.13,101296.97,50.76
1467053609.0,25.14,101292.61,50.75
1467053620.0,25.13,101292.01,50.73
1467053631.0,25.13,101296.94,50.71
1467053643.0,25.13,101298.92,50.72
1467053654.0,25.14,101298.06,50.73
1467053665.0,25.14,101296.6,50.75
1467053677.0,25.14,101296.65,50.78
1467053688.0,25.14,101297.07,50.77
1467053699.0,25.14,101296.55,50.78
1467053711.0,25.15,101295.68,50.79
1467053722.0,25.14,101296.17,50.8
1467053733.0,25.15,101295.83,50.8
1467053745.0,25.15,101297.27,50.81
1467053756.0,25.15,101296.61,50.81
1467053768.0,25.15,101295.67,50.82
1467053779.0,25.15,101295.64,50.82
1467053790.0,25.16,101301.96,50.81
1467053802.0,25.15,101299.43,50.8
1467053813.0,25.15,101295.47,50.81
1467053824.0,25.16,101293.3,50.8
1467053836.0,25.16,101298.59,50.81
1467053847.0,25.16,101296.59,50.8
1467053858.0,25.16,101297.37,50.8
1467053870.0,25.17,101298.63,50.8
1467053881.0,25.16,101295.72,50.81
1467053893.0,25.16,101296.38,50.79
1467053904.0,25.17,101298.32,50.79
1467053915.0,25.17,101296.82,50.79
1467053927.0,25.17,101295.37,50.82
1467053938.0,25.18,101297.83,50.77
1467053949.0,25.17,101295.35,50.77
1467053961.0,25.18,101292.99,50.78
1467053972.0,25.18,101298.2,50.76
1467053983.0,25.19,101293.79,50.74
1467053995.0,25.18,101295.75,50.73
1467054006.0,25.19,101300.2,50.72
1467054017.0,25.2,101297.9,50.73
1467054029.0,25.2,101298.2,50.73
1467054040.0,25.19,101295.37,50.74
1467054052.0,25.2,101298.14,50.73
1467054063.0,25.2,101299.86,50.74
1467054074.0,25.2,101296.23,50.74
1467054086.0,25.21,101295.71,50.74
1467054097.0,25.21,101300.55,50.74
1467054108.0,25.21,101297.93,50.74
1467054120.0,25.21,101297.1,50.74
1467054131.0,25.21,101298.47,50.73
1467054142.0,25.22,101300.05,50.72
1467054154.0,25.22,101297.21,50.7
1467054165.0,25.21,101299.68,50.68
1467054177.0,25.22,101295.85,50.64
1467054188.0,25.23,101302.46,50.62
1467054199.0,25.23,101300.15,50.62
1467054211.0,25.22,101298.2,50.57
1467054222.0,25.23,101295.87,50.59
1467054233.0,25.23,101299.77,50.54
1467054245.0,25.23,101298.39,50.57
1467054256.0,25.23,101300.37,50.54
1467054267.0,25.24,101301.95,50.55
1467054279.0,25.24,101299.7,50.55
1467054290.0,25.24,101301.53,50.5
1467054302.0,25.24,101299.31,50.5
