1464678000.0,2623,22.35,21.98,22.14,0.08,100809.59,100437.58,100570.64,94.8,45.55,38.04,41.57,1.9
1464764400.0,7607,22.68,21.59,22.06,0.29,100458.16,100178.65,100356.55,70.92,56.38,42.2,50.53,3.56
1464850800.0,7607,22.39,21.53,21.86,0.23,101281.63,100175.61,100763.9,368.5,57.2,47.27,52.13,3.36
1464937200.0,7607,23.28,21.5,22.24,0.59,101720.71,101240.05,101491.64,130.01,53.5,47.68,50.18,1.2
1465023600.0,7607,23.31,21.92,22.5,0.48,101393.92,100518.24,101013.4,293.99,58.13,52.86,55.31,1.67
1465110000.0,7607,24.43,22.46,23.32,0.68,100532.22,100127.16,100361.77,140.41,56.22,42.23,50.27,3.95
1465196400.0,3931,24.09,23.19,23.5,0.24,100461.76,100206.64,100346.0,83.54,54.32,46.33,52.2,1.71
