1464678000.0,2623,22.52,22.17,22.37,0.08,100834.22,100463.99,100596.57,93.36,44.12,36.53,40.05,1.93
1464764400.0,7607,23.02,21.9,22.33,0.35,100488.98,100204.18,100382.37,72.97,54.92,40.78,48.92,3.63
1464850800.0,7607,22.63,21.75,22.16,0.25,101303.17,100202.12,100785.92,368.15,55.58,45.42,50.38,3.48
1464937200.0,7607,23.54,21.87,22.58,0.62,101738.74,101262.95,101513.18,129.69,51.02,45.91,48.33,1.16
1465023600.0,7607,23.49,22.5,22.92,0.33,101411.02,100532.97,101031.67,294.84,55.77,50.63,53.2,1.7
1465110000.0,7607,24.9,22.85,23.69,0.67,100550.62,100145.64,100378.87,140.48,54.52,40.42,48.29,3.94
1465196400.0,5485,25.25,23.57,24.15,0.52,100482.03,100101.8,100343.8,90.46,52.55,41.56,49.18,2.76
