1464678000.0,2623,24.72,24.04,24.34,0.2,100918.53,100544.41,100676.67,93.22,38.42,30.21,34.21,2.05
1464764400.0,7607,25.13,22.51,23.86,0.74,100566.49,100284.86,100461.94,71.5,52.4,34.51,43.74,4.63
1464850800.0,7607,24.4,22.85,23.66,0.43,101388.27,100284.15,100870.28,368.26,51.83,39.58,44.96,3.94
1464937200.0,7607,25.15,23.12,23.89,0.62,101823.18,101344.02,101596.14,129.85,47.35,40.76,43.39,1.46
1465023600.0,7607,24.92,23.66,24.14,0.27,101501.66,100622.59,101118.05,293.63,51.23,45.5,48.39,1.73
1465110000.0,7607,26.47,24.27,25.19,0.7,100640.16,100229.75,100464.34,141.33,49.31,35.65,42.81,3.78
1465196400.0,5485,26.88,24.86,25.59,0.64,100566.82,100186.17,100426.4,90.34,47.56,36.06,43.88,2.98
