1464678000.0,2623,24.36,23.78,24.04,0.16,100833.3,100465.87,100595.75,91.67,40.82,30.9,35.61,2.5
1464764400.0,7607,24.75,23.16,23.74,0.47,100488.77,100203.77,100383.07,71.52,52.72,35.77,45.84,4.46
1464850800.0,7607,24.16,22.8,23.43,0.42,101300.37,100202.62,100785.6,368.17,53.59,40.87,47.01,4.27
1464937200.0,7607,25.27,23.07,24.05,0.8,101742.42,101259.43,101511.47,131.14,47.77,40.94,44.47,1.44
1465023600.0,7607,25.23,23.8,24.43,0.52,101407.22,100532.91,101030.62,295.65,52.65,45.95,49.38,1.91
1465110000.0,7607,26.7,24.3,25.31,0.79,100548.73,100142.86,100376.2,140.95,51.04,35.36,43.76,4.31
1465196400.0,5485,26.76,24.78,25.5,0.63,100482.9,100100.42,100340.66,91.69,49.71,37.05,45.63,3.32
