1467053599.0,26.0,101255.22,51.26
1467053611.0,26.0,101256.6,51.25
1467053622.0,26.0,101257.82,51.24
1467053634.0,26.01,101255.85,51.22
1467053645.0,26.0,101256.14,51.21
1467053656.0,26.0,101256.82,51.2
1467053668.0,26.0,101254.81,51.18
1467053679.0,26.0,101257.06,51.17
1467053690.0,26.0,101256.24,51.16
1467053702.0,26.01,101258.29,51.14
1467053713.0,26.0,101255.39,51.13
1467053724.0,26.01,101259.79,51.13
1467053736.0,26.01,101257.56,51.13
1467053747.0,26.01,101257.52,51.13
1467053759.0,26.0,101255.47,51.13
1467053770.0,26.01,101259.21,51.13
1467053781.0,26.0,101251.93,51.13
1467053793.0,26.0,101254.04,51.13
1467053804.0,26.01,101254.4,51.14
1467053815.0,26.01,101256.99,51.14
1467053827.0,26.01,101258.14,51.15
1467053838.0,26.0,101254.04,51.14
1467053849.0,26.01,101256.52,51.15
1467053861.0,26.01,101255.64,51.15
1467053872.0,26.0,101255.66,51.16
1467053884.0,26.0,101255.66,51.16
1467053895.0,26.01,101256.86,51.16
1467053906.0,26.01,101256.84,51.16
1467053918.0,26.01,101257.86,51.16
1467053929.0,26.0,101257.01,51.17
1467053940.0,26.01,101260.13,51.17
1467053952.0,26.0,101254.13,51.18
1467053963.0,26.01,101257.69,51.17
1467053974.0,26.0,101253.63,51.18
1467053986.0,26.01,101257.67,51.18
1467053997.0,26.0,101259.38,51.18
1467054009.0,26.01,101255.53,51.18
1467054020.0,26.01,101254.96,51.18
1467054031.0,26.01,101256.45,51.18
1467054043.0,26.01,101258.44,51.17
1467054054.0,26.01,101253.38,51.18
1467054065.0,26.01,101254.85,51.18
1467054077.0,26.01,101260.83,51.17
1467054088.0,26.0,101256.67,51.17
1467054099.0,26.01,101261.14,51.18
1467054111.0,26.01,101258.31,51.18
1467054122.0,26.01,101257.35,51.18
1467054134.0,26.01,101257.01,51.19
1467054145.0,26.01,101259.13,51.19
1467054156.0,26.01,101256.86,51.2
1467054168.0,26.01,101260.17,51.2
1467054179.0,26.01,101257.52,51.21
1467054190.0,26.01,101256.77,51.22
1467054202.0,26.01,101259.55,51.22
1467054213.0,26.0,101256.84,51.21
1467054224.0,26.0,101257.76,51.21
1467054236.0,26.0,101257.5,51.2
1467054247.0,26.01,101260.71,51.19
1467054259.0,26.0,101256.67,51.18
1467054270.0,26.01,101260.32,51.17
1467054281.0,26.01,101261.28,51.16
1467054293.0,26.01,101253.55,51.16
