2016-06-02 00:00:09,22.4,100312.63,53.29
2016-06-02 00:00:21,22.4,100308.59,53.29
2016-06-02 00:00:32,22.4,100314.74,53.3
2016-06-02 00:00:43,22.4,100316.02,53.31
2016-06-02 00:00:55,22.4,100317.26,53.33
2016-06-02 00:01:06,22.41,100318.48,53.32
2016-06-02 00:01:17,22.4,100316.64,53.32
2016-06-02 00:01:29,22.4,100317.51,53.32
2016-06-02 00:01:40,22.4,100319.84,53.33
2016-06-02 00:01:51,22.4,100317.35,53.33
2016-06-02 00:02:03,22.4,100318.47,53.32
2016-06-02 00:02:14,22.4,100320.22,53.31
2016-06-02 00:02:25,22.41,100319.69,53.3
2016-06-02 00:02:37,22.4,100317.17,53.3
2016-06-02 00:02:48,22.4,100315.18,53.31
2016-06-02 00:03:00,22.4,100316.58,53.33
2016-06-02 00:03:11,22.39,100319.59,53.33
2016-06-02 00:03:22,22.4,100312.94,53.33
2016-06-02 00:03:34,22.4,100317.2,53.35
2016-06-02 00:03:45,22.4,100311.35,53.34
2016-06-02 00:03:56,22.39,100312.84,53.34
2016-06-02 00:04:08,22.4,100309.83,53.35
2016-06-02 00:04:19,22.4,100310.23,53.35
2016-06-02 00:04:30,22.4,100310.32,53.37
2016-06-02 00:04:42,22.4,100309.64,53.37
2016-06-02 00:04:53,22.4,100309.83,53.37
2016-06-02 00:05:04,22.4,100309.51,53.37
2016-06-02 00:05:16,22.4,100312.13,53.36
2016-06-02 00:05:27,22.39,100308.46,53.37
2016-06-02 00:05:39,22.4,100308.18,53.39
2016-06-02 00:05:50,22.4,100308.03,53.38
2016-06-02 00:06:01,22.4,100309.11,53.38
2016-06-02 00:06:13,22.4,100306.31,53.4
2016-06-02 00:06:24,22.4,100308.27,53.44
2016-06-02 00:06:35,22.39,100304.54,53.42
2016-06-02 00:06:47,22.4,100303.48,53.4
2016-06-02 00:06:58,22.39,100303.7,53.4
2016-06-02 00:07:09,22.39,100306.34,53.41
2016-06-02 00:07:21,22.39,100306.53,53.42
2016-06-02 00:07:32,22.4,100308.83,53.43
2016-06-02 00:07:43,22.38,100303.72,53.41
2016-06-02 00:07:55,22.4,100305.19,53.41
2016-06-02 00:08:06,22.39,100307.27,53.42
2016-06-02 00:08:18,22.4,100304.17,53.43
2016-06-02 00:08:29,22.4,100305.07,53.46
2016-06-02 00:08:40,22.39,100303.76,53.43
2016-06-02 00:08:52,22.4,100303.58,53.43
2016-06-02 00:09:03,22.4,100299.38,53.43
2016-06-02 00:09:14,22.39,100301.71,53.44
2016-06-02 00:09:26,22.39,100302.49,53.44
2016-06-02 00:09:37,22.4,100297.54,53.44
2016-06-02 00:09:48,22.39,100303.6,53.45
2016-06-02 00:10:00,22.39,100303.35,53.48
2016-06-02 00:10:11,22.4,100301.77,53.47
2016-06-02 00:10:22,22.39,100302.58,53.46
2016-06-02 00:10:34,22.39,100301.21,53.47
2016-06-02 00:10:45,22.39,100303.11,53.47
2016-06-02 00:10:57,22.39,100299.93,53.47
2016-06-02 00:11:08,22.39,100303.42,53.47
2016-06-02 00:11:19,22.39,100295.42,53.48
2016-06-02 00:11:31,22.4,100297.67,53.47
2016-06-02 00:11:42,22.39,100300.77,53.47
2016-06-02 00:11:53,22.39,100296.2,53.49
2016-06-02 00:12:05,22.39,100298.72,53.51
2016-06-02 00:12:16,22.39,100296.38,53.5
2016-06-02 00:12:27,22.39,100298.94,53.48
2016-06-02 00:12:39,22.39,100295.14,53.48
2016-06-02 00:12:50,22.39,100293.87,53.49
2016-06-02 00:13:01,22.39,100291.94,53.51
2016-06-02 00:13:13,22.39,100281.55,53.51
2016-06-02 00:13:24,22.38,100290.97,53.5
2016-06-02 00:13:36,22.38,100289.01,53.5
2016-06-02 00:13:47,22.39,100290.54,53.5
2016-06-02 00:13:58,22.38,100291.78,53.5
2016-06-02 00:14:10,22.38,100289.98,53.5
2016-06-02 00:14:21,22.39,100289.17,53.5
2016-06-02 00:14:32,22.38,100288.61,53.5
2016-06-02 00:14:44,22.38,100291.78,53.5
2016-06-02 00:14:55,22.38,100288.54,53.5
2016-06-02 00:15:06,22.37,100287.67,53.51
2016-06-02 00:15:18,22.38,100289.54,53.52
2016-06-02 00:15:29,22.38,100293.24,53.52
