2016-06-03 00:00:03,22.48,101369.21,45.71
2016-06-03 00:00:14,22.48,101363.82,45.7
2016-06-03 00:00:25,22.48,101366.55,45.71
2016-06-03 00:00:37,22.48,101366.39,45.71
2016-06-03 00:00:48,22.48,101368.77,45.72
2016-06-03 00:00:59,22.48,101363.31,45.73
2016-06-03 00:01:11,22.48,101366.61,45.73
2016-06-03 00:01:22,22.47,101368.35,45.72
2016-06-03 00:01:33,22.48,101365.02,45.73
2016-06-03 00:01:45,22.48,101363.41,45.74
2016-06-03 00:01:56,22.48,101366.36,45.74
2016-06-03 00:02:08,22.48,101365.41,45.73
2016-06-03 00:02:19,22.48,101363.57,45.74
2016-06-03 00:02:30,22.47,101365.95,45.76
2016-06-03 00:02:42,22.48,101366.05,45.74
2016-06-03 00:02:53,22.48,101368.54,45.76
2016-06-03 00:03:04,22.47,101368.5,45.77
2016-06-03 00:03:16,22.48,101369.01,45.78
2016-06-03 00:03:27,22.48,101370.38,45.77
2016-06-03 00:03:38,22.47,101367.13,45.78
2016-06-03 00:03:50,22.48,101370.32,45.78
2016-06-03 00:04:01,22.48,101369.13,45.78
2016-06-03 00:04:12,22.47,101369.31,45.79
2016-06-03 00:04:24,22.48,101370.11,45.8
2016-06-03 00:04:35,22.47,101370.58,45.81
2016-06-03 00:04:47,22.47,101368.8,45.8
2016-06-03 00:04:58,22.47,101373.47,45.8
2016-06-03 00:05:09,22.48,101372.77,45.8
2016-06-03 00:05:21,22.47,101370.24,45.81
2016-06-03 00:05:32,22.47,101373.42,45.81
2016-06-03 00:05:43,22.47,101370.09,45.81
2016-06-03 00:05:55,22.47,101369.71,45.82
2016-06-03 00:06:06,22.48,101369.47,45.82
2016-06-03 00:06:17,22.47,101371.17,45.84
2016-06-03 00:06:29,22.47,101368.97,45.84
2016-06-03 00:06:40,22.47,101367.31,45.84
2016-06-03 00:06:51,22.47,101369.9,45.84
2016-06-03 00:07:03,22.48,101365.0,45.85
2016-06-03 00:07:14,22.47,101366.04,45.85
2016-06-03 00:07:26,22.48,101365.8,45.86
2016-06-03 00:07:37,22.47,101369.21,45.86
2016-06-03 00:07:48,22.47,101370.4,45.87
2016-06-03 00:08:00,22.47,101368.03,45.86
2016-06-03 00:08:11,22.47,101367.09,45.87
2016-06-03 00:08:22,22.47,101368.72,45.87
2016-06-03 00:08:34,22.47,101368.87,45.88
2016-06-03 00:08:45,22.47,101364.63,45.88
2016-06-03 00:08:56,22.47,101369.97,45.88
2016-06-03 00:09:08,22.47,101368.02,45.89
2016-06-03 00:09:19,22.47,101367.26,45.91
2016-06-03 00:09:30,22.47,101370.34,45.9
2016-06-03 00:09:42,22.48,101372.09,45.91
2016-06-03 00:09:53,22.48,101372.55,45.91
2016-06-03 00:10:05,22.47,101369.2,45.92
2016-06-03 00:10:16,22.47,101370.09,45.92
2016-06-03 00:10:27,22.47,101368.56,45.93
2016-06-03 00:10:39,22.47,101372.82,45.93
2016-06-03 00:10:50,22.47,101370.93,45.94
2016-06-03 00:11:01,22.47,101371.08,45.95
2016-06-03 00:11:13,22.47,101373.32,45.95
2016-06-03 00:11:24,22.48,101370.59,45.96
2016-06-03 00:11:35,22.47,101372.04,45.96
2016-06-03 00:11:47,22.47,101370.65,45.97
2016-06-03 00:11:58,22.47,101371.52,45.96
2016-06-03 00:12:09,22.48,101374.36,45.96
2016-06-03 00:12:21,22.47,101370.83,45.96
2016-06-03 00:12:32,22.47,101374.62,45.97
2016-06-03 00:12:44,22.46,101373.86,45.97
2016-06-03 00:12:55,22.46,101373.37,45.98
2016-06-03 00:13:06,22.47,101376.77,45.98
2016-06-03 00:13:18,22.47,101377.18,45.97
2016-06-03 00:13:29,22.47,101376.06,45.99
2016-06-03 00:13:40,22.47,101376.39,45.99
2016-06-03 00:13:52,22.47,101378.82,46.0
2016-06-03 00:14:03,22.47,101375.31,46.0
2016-06-03 00:14:14,22.47,101377.61,45.99
2016-06-03 00:14:26,22.46,101377.81,46.0
